Model Outputs
250
,,salto:LAbsAnkleAngle,,,salto:LAnkleAngles,,,salto:LAnkleForce,,,salto:LAnkleMoment,,,salto:LAnklePower,,,salto:LFE,,,,,,,,,salto:LFO,,,,,,,,,salto:LFootProgressAngles,,,salto:LGroundReactionForce,,,salto:LGroundReactionMoment,,,salto:LHipAngles,,,salto:LHipForce,,,salto:LHipMoment,,,salto:LHipPower,,,salto:LKneeAngles,,,salto:LKneeForce,,,salto:LKneeMoment,,,salto:LKneePower,,,salto:LNormalisedGRF,,,salto:LPelvisAngles,,,salto:LTI,,,,,,,,,salto:LTO,,,,,,,,,salto:PEL,,,,,,,,,salto:RAbsAnkleAngle,,,salto:RAnkleAngles,,,salto:RAnkleForce,,,salto:RAnkleMoment,,,salto:RAnklePower,,,salto:RFE,,,,,,,,,salto:RFO,,,,,,,,,salto:RFootProgressAngles,,,salto:RGroundReactionForce,,,salto:RGroundReactionMoment,,,salto:RHipAngles,,,salto:RHipForce,,,salto:RHipMoment,,,salto:RHipPower,,,salto:RKneeAngles,,,salto:RKneeForce,,,salto:RKneeMoment,,,salto:RKneePower,,,salto:RNormalisedGRF,,,salto:RPelvisAngles,,,salto:RTI,,,,,,,,,salto:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
548,0,18.5074,0,0,20.4026,-7.18458,24.3582,-0.139053,0.000889651,0.015554,-13.2305,-7.20134e-10,0.325284,0,0,0.00172741,-4.88498,-7.31907,125.02,462.431,-27.0434,1003.43,407.606,407.606,407.606,86.2897,-63.8188,74.4103,427.788,23.7606,575.395,209.234,209.234,209.234,-65.3041,-21.4229,105.995,,,,,,,12.5017,6.81482,-35.0927,-0.0789597,-0.287337,1.54985,43.0676,-73.432,3.1566,0,0,-0.00442455,10.2807,-11.9462,-7.15159,-0.131366,0.0336181,0.587418,-18.7561,6.76193,-0.0318261,0,0,0.00325797,,,,0.483372,-9.07263,-90.3464,-8.6337,12.223,130.002,479.089,-116.925,571.275,421.721,421.721,421.721,86.2897,-63.8188,74.4104,410.325,90.8031,583.405,69.7446,69.7446,69.7446,-6.72863,7.52995,90.1781,566.265,-50.652,1406.47,296.532,296.532,296.532,9.59203,0,0,9.6207,0.290813,-4.25167,-0.156262,0.0293262,0.072587,-22.412,-4.74914e-10,-3.08575,0,0,-0.0113098,-0.210042,-5.47809,118.608,731.507,-23.5282,1013.04,393.414,393.414,393.414,48.6069,-75.9125,66.2858,821.246,-13.7433,570.298,218.367,218.367,218.367,-68.7468,-28.9749,72.7251,,,,,,,12.8856,-3.02343,28.4622,0.159557,-0.164229,1.62592,-113.527,61.5849,-3.2761,0,0,0.220605,19.9663,8.46969,-38.7295,-0.0128939,-0.00654307,0.612632,80.7001,-22.1862,-2.896,0,0,-0.186604,,,,0.483372,9.07263,90.3464,-17.769,8.46788,77.2059,763.26,-155.982,599.026,415.867,415.867,415.867,48.6069,-75.9125,66.2858,841.344,55.7258,562.373,72.7889,72.789,72.7889
549,0,18.5541,0,0,20.3975,-7.08254,24.0129,-0.138255,0.000867471,0.0169744,-13.1019,-7.33566e-10,0.201846,0,0,0.00123856,-4.9731,-7.26376,124.851,462.3,-26.45,1003.23,407.578,407.578,407.578,86.3141,-63.7221,74.5223,427.72,23.5163,575.299,209.234,209.234,209.234,-65.6558,-21.0798,106.068,,,,,,,12.4395,6.80694,-35.0355,-0.0731797,-0.283736,1.54884,39.2473,-72.6433,2.76005,0,0,-0.00515389,10.3302,-11.9331,-7.08235,-0.127419,0.0333747,0.587207,-17.4274,6.51959,-0.144571,0,0,0.00316649,,,,0.450151,-9.07744,-90.2263,-8.7547,12.2859,129.74,479.279,-117.079,571.339,421.631,421.631,421.631,86.3141,-63.7221,74.5223,410.132,90.5344,583.237,69.7446,69.7446,69.7446,-6.76438,7.49848,90.0556,565.776,-49.7927,1406.37,296.532,296.532,296.532,9.48512,0,0,9.5157,0.343254,-4.47771,-0.153342,0.0307816,0.0784575,-22.6858,-4.99068e-10,-3.57968,0,0,-0.0118881,-0.0470565,-5.91542,118.586,731.497,-20.3601,1013.21,393.469,393.469,393.469,48.1868,-75.7549,66.2383,821.125,-12.5223,570.517,218.367,218.367,218.367,-68.0336,-29.6885,72.3619,,,,,,,13.2783,-3.03525,28.5801,0.153266,-0.16386,1.60332,-113.774,64.7985,-4.38989,0,0,0.21944,20.4423,8.88036,-38.6063,-0.00908182,-0.00800133,0.596786,88.0616,-22.0184,-3.38888,0,0,-0.193741,,,,0.450151,9.07744,90.2263,-17.8944,8.6978,77.1717,762.473,-154.333,600.059,415.438,415.438,415.438,48.1869,-75.7549,66.2383,841.55,56.8108,562.198,72.7889,72.7889,72.7889
550,0,18.596,0,0,20.3878,-6.98136,23.6693,-0.13744,0.00109752,0.0183056,-12.9811,-7.21312e-10,0.136869,0,0,0.000747293,-5.06179,-7.20922,124.671,462.184,-25.8564,1003.04,407.551,407.551,407.551,86.3341,-63.6238,74.6372,427.658,23.2741,575.197,209.234,209.234,209.234,-66.0189,-20.727,106.139,,,,,,,12.3772,6.79923,-34.9662,-0.0659929,-0.280121,1.54783,34.924,-71.562,2.39493,0,0,-0.00587966,10.3801,-11.9199,-7.02335,-0.122965,0.0334618,0.586922,-16.084,6.4062,-0.201399,0,0,0.00302628,,,,0.415218,-9.08262,-90.109,-8.87421,12.349,129.478,479.473,-117.231,571.407,421.536,421.536,421.536,86.3341,-63.6238,74.6372,409.944,90.2684,583.055,69.7446,69.7446,69.7445,-6.80158,7.46612,89.9357,565.293,-48.9246,1406.28,296.532,296.532,296.532,9.37602,0,0,9.40826,0.389597,-4.67743,-0.150338,0.0318536,0.0839977,-22.8969,-5.10319e-10,-4.00664,0,0,-0.012378,0.110488,-6.34323,118.558,731.492,-17.2395,1013.41,393.523,393.523,393.523,47.7866,-75.6047,66.1781,820.973,-11.1795,570.739,218.367,218.367,218.367,-67.3974,-30.3169,72.0062,,,,,,,13.6622,-3.04438,28.6901,0.146831,-0.163314,1.5808,-113.712,67.8966,-5.4774,0,0,0.216927,20.8899,9.27816,-38.505,-0.00540787,-0.00969934,0.581084,94.9697,-21.6236,-3.81603,0,0,-0.198013,,,,0.415218,9.08262,90.109,-17.9997,8.91175,77.1157,761.668,-152.569,601.051,415.02,415.02,415.02,47.7866,-75.6047,66.1781,841.721,58.0184,562.051,72.7889,72.7889,72.7889
551,0,18.633,0,0,20.3738,-6.8817,23.3295,-0.136617,0.00157037,0.0195308,-12.8706,-6.76047e-10,0.12817,0,0,0.000259385,-5.15101,-7.15548,124.484,462.082,-25.2623,1002.84,407.524,407.524,407.524,86.3493,-63.524,74.7549,427.6,23.0357,575.086,209.234,209.234,209.234,-66.3936,-20.3641,106.208,,,,,,,12.3148,6.79169,-34.8862,-0.0574667,-0.276518,1.54682,30.1382,-70.204,2.06294,0,0,-0.00660082,10.4301,-11.9068,-6.9751,-0.118051,0.0338725,0.586559,-14.7438,6.42394,-0.204457,0,0,0.00284689,,,,0.378597,-9.08814,-89.9946,-8.99198,12.4125,129.219,479.671,-117.38,571.48,421.438,421.438,421.438,86.3493,-63.524,74.7549,409.763,90.0066,582.861,69.7445,69.7445,69.7446,-6.84013,7.4329,89.8186,564.818,-48.0471,1406.19,296.532,296.532,296.532,9.26464,0,0,9.29829,0.429384,-4.84887,-0.147283,0.0325217,0.0891184,-23.0403,-5.04281e-10,-4.35921,0,0,-0.0127788,0.261949,-6.76021,118.527,731.492,-14.1734,1013.62,393.575,393.575,393.575,47.4083,-75.4629,66.105,820.791,-9.70715,570.963,218.367,218.367,218.367,-66.8378,-30.8598,71.6601,,,,,,,14.0359,-3.05091,28.7931,0.140643,-0.162673,1.55851,-113.419,70.8584,-6.52549,0,0,0.213183,21.3062,9.66158,-38.4286,-0.00188458,-0.0115642,0.565727,101.327,-21.008,-4.17002,0,0,-0.199287,,,,0.378597,9.08814,89.9946,-18.0836,9.10787,77.0373,760.849,-150.686,601.995,414.612,414.612,414.612,47.4083,-75.4629,66.105,841.855,59.3573,561.928,72.7889,72.7889,72.7889
552,0,18.6647,0,0,20.3554,-6.78411,22.9954,-0.135799,0.00226972,0.0206363,-12.7728,-5.89557e-10,0.171554,0,0,-0.000220658,-5.24072,-7.10257,124.291,461.992,-24.6669,1002.64,407.496,407.496,407.496,86.3597,-63.4225,74.8752,427.547,22.8025,574.967,209.234,209.234,209.234,-66.7805,-19.9906,106.276,,,,,,,12.2521,6.78423,-34.7968,-0.0476936,-0.272946,1.54582,24.9432,-68.59,1.76435,0,0,-0.00731372,10.4799,-11.894,-6.93784,-0.112741,0.0345945,0.586117,-13.4242,6.57156,-0.157797,0,0,0.00263899,,,,0.340328,-9.09397,-89.8834,-9.10783,12.4764,128.965,479.87,-117.523,571.556,421.336,421.336,421.336,86.3597,-63.4225,74.8753,409.586,89.7507,582.652,69.7446,69.7445,69.7446,-6.88,7.3988,89.7044,564.348,-47.1596,1406.1,296.532,296.532,296.532,9.15087,0,0,9.18562,0.462301,-4.9907,-0.144208,0.0327728,0.0937415,-23.1117,-4.75934e-10,-4.63136,0,0,-0.0130937,0.406761,-7.16518,118.492,731.496,-11.1685,1013.84,393.625,393.625,393.625,47.0538,-75.3302,66.0191,820.58,-8.09831,571.184,218.367,218.367,218.367,-66.3542,-31.3178,71.3257,,,,,,,14.3985,-3.05494,28.8897,0.135074,-0.162032,1.53662,-112.971,73.6749,-7.52225,0,0,0.208349,21.6891,10.0291,-38.3793,0.00148648,-0.0135295,0.550901,107.048,-20.18,-4.44476,0,0,-0.197518,,,,0.340328,9.09397,89.8834,-18.1453,9.28449,76.936,760.018,-148.678,602.884,414.218,414.218,414.218,47.0539,-75.3302,66.0191,841.952,60.8353,561.83,72.7889,72.7889,72.7889
553,0,18.691,0,0,20.3329,-6.68906,22.6687,-0.135,0.00317234,0.0216113,-12.691,-4.528e-10,0.260811,0,0,-0.000689312,-5.33079,-7.05052,124.093,461.915,-24.069,1002.44,407.467,407.467,407.467,86.3653,-63.3191,74.9983,427.497,22.5758,574.839,209.234,209.234,209.234,-67.1798,-19.6059,106.341,,,,,,,12.1895,6.77679,-34.6996,-0.0367959,-0.269418,1.54484,19.4056,-66.7463,1.49812,0,0,-0.00801176,10.5294,-11.8818,-6.91161,-0.107112,0.0356099,0.585602,-12.1422,6.84405,-0.0673807,0,0,0.00241397,,,,0.300473,-9.1001,-89.7754,-9.22163,12.5411,128.717,480.07,-117.661,571.636,421.232,421.232,421.232,86.3653,-63.3191,74.9983,409.413,89.5017,582.428,69.7445,69.7445,69.7446,-6.92111,7.36391,89.5934,563.885,-46.2618,1406,296.532,296.532,296.532,9.03451,0,0,9.07006,0.488181,-5.1022,-0.141144,0.0326016,0.0978022,-23.1074,-4.19637e-10,-4.81863,0,0,-0.013329,0.544463,-7.55703,118.456,731.503,-8.23054,1014.08,393.671,393.671,393.671,46.7247,-75.2072,65.9203,820.342,-6.34686,571.399,218.367,218.367,218.367,-65.9453,-31.6921,71.0045,,,,,,,14.7488,-3.05653,28.9804,0.130464,-0.161496,1.51522,-112.441,76.349,-8.45718,0,0,0.202579,22.0363,10.3793,-38.3587,0.00471362,-0.0155375,0.536781,112.064,-19.1501,-4.63573,0,0,-0.192748,,,,0.300473,9.1001,89.7754,-18.1839,9.44016,76.8123,759.181,-146.541,603.71,413.837,413.837,413.837,46.7247,-75.2072,65.9203,842.014,62.4594,561.752,72.7889,72.7889,72.7889
554,0,18.7121,0,0,20.3065,-6.5969,22.3507,-0.134239,0.00424749,0.0224478,-12.6287,-2.56021e-10,0.387675,0,0,-0.00114371,-5.42109,-6.99935,123.892,461.847,-23.4676,1002.25,407.437,407.437,407.437,86.3661,-63.2136,75.1239,427.448,22.3565,574.701,209.234,209.234,209.234,-67.5923,-19.2092,106.405,,,,,,,12.127,6.76927,-34.5964,-0.0249282,-0.265949,1.5439,13.6052,-64.7055,1.26201,0,0,-0.00868553,10.5784,-11.8703,-6.89619,-0.101257,0.0368929,0.585022,-10.9146,7.2323,0.0588861,0,0,0.00218367,,,,0.259113,-9.10654,-89.6708,-9.33332,12.6065,128.477,480.27,-117.792,571.717,421.125,421.125,421.125,86.3661,-63.2136,75.1239,409.242,89.2607,582.188,69.7446,69.7446,69.7446,-6.96341,7.3283,89.4855,563.428,-45.3532,1405.91,296.532,296.532,296.532,8.91535,0,0,8.95135,0.507003,-5.18331,-0.138119,0.032011,0.101251,-23.0248,-3.29164e-10,-4.91821,0,0,-0.0134935,0.674729,-7.93479,118.417,731.511,-5.36465,1014.33,393.714,393.714,393.714,46.4221,-75.0946,65.8086,820.079,-4.44763,571.604,218.367,218.367,218.367,-65.6094,-31.9842,70.6981,,,,,,,15.086,-3.05574,29.0656,0.127109,-0.16118,1.49442,-111.901,78.8939,-9.32138,0,0,0.196039,22.3463,10.7109,-38.3675,0.00781359,-0.0175404,0.523522,116.319,-17.9309,-4.74004,0,0,-0.185109,,,,0.259113,9.10654,89.6708,-18.1987,9.57361,76.6667,758.339,-144.273,604.47,413.471,413.471,413.471,46.4221,-75.0946,65.8086,842.041,64.2355,561.694,72.7889,72.7889,72.7889
555,0,18.7278,0,0,20.2763,-6.50792,22.0423,-0.133535,0.00545636,0.0231404,-12.5898,1.10704e-11,0.541795,0,0,-0.00158125,-5.51143,-6.9491,123.689,461.787,-22.8609,1002.05,407.406,407.406,407.406,86.3625,-63.1057,75.2521,427.398,22.1453,574.551,209.234,209.234,209.234,-68.0184,-18.7998,106.468,,,,,,,12.0648,6.76155,-34.4888,-0.0122769,-0.262559,1.543,7.63444,-62.5089,1.05266,0,0,-0.00932333,10.627,-11.8597,-6.89118,-0.0952813,0.0384083,0.584392,-9.75811,7.72265,0.211129,0,0,0.00196004,,,,0.216349,-9.11332,-89.5696,-9.44288,12.673,128.247,480.468,-117.915,571.8,421.017,421.017,421.017,86.3625,-63.1057,75.2522,409.071,89.0284,581.932,69.7445,69.7446,69.7446,-7.00684,7.29205,89.3809,562.977,-44.4335,1405.82,296.532,296.532,296.532,8.79308,0,0,8.82922,0.518886,-5.23453,-0.135159,0.0310115,0.104054,-22.8619,-1.9778e-10,-4.92902,0,0,-0.0135977,0.797374,-8.29764,118.378,731.519,-2.57496,1014.58,393.753,393.753,393.753,46.1468,-74.993,65.6843,819.794,-2.39648,571.796,218.367,218.367,218.367,-65.3445,-32.1963,70.4076,,,,,,,15.4096,-3.0526,29.1456,0.125251,-0.161203,1.47429,-111.41,81.3311,-10.1077,0,0,0.188898,22.6177,11.0224,-38.4059,0.0108095,-0.0195017,0.511257,119.778,-16.5367,-4.75648,0,0,-0.174813,,,,0.216349,9.11332,89.5696,-18.1894,9.68385,76.5004,757.497,-141.871,605.155,413.12,413.12,413.12,46.1468,-74.993,65.6843,842.035,66.1683,561.652,72.7889,72.7889,72.7889
556,0,18.7385,0,0,20.2426,-6.42231,21.7444,-0.132909,0.00675162,0.0236861,-12.5785,3.59041e-10,0.710745,0,0,-0.00199906,-5.60161,-6.89982,123.488,461.734,-22.2474,1001.85,407.374,407.374,407.374,86.3548,-62.995,75.383,427.347,21.9429,574.391,209.234,209.234,209.234,-68.4589,-18.3768,106.529,,,,,,,12.0031,6.75354,-34.3785,0.0009407,-0.259277,1.54216,1.59645,-60.2073,0.865688,0,0,-0.00991189,10.6752,-11.8503,-6.89603,-0.0893039,0.0401097,0.583732,-8.6896,8.29664,0.377509,0,0,0.00175497,,,,0.172303,-9.12047,-89.4717,-9.55037,12.7409,128.026,480.663,-118.029,571.885,420.909,420.909,420.909,86.3548,-62.995,75.3829,408.898,88.8052,581.659,69.7445,69.7446,69.7446,-7.05134,7.25529,89.2795,562.532,-43.5022,1405.73,296.532,296.532,296.532,8.66737,0,0,8.70332,0.524081,-5.25696,-0.132285,0.0296206,0.106195,-22.6179,-1.83618e-11,-4.85162,0,0,-0.0136524,0.912319,-8.6449,118.337,731.525,0.135361,1014.85,393.787,393.788,393.787,45.8994,-74.9029,65.5475,819.488,-0.190338,571.97,218.367,218.367,218.367,-65.1481,-32.3312,70.1337,,,,,,,15.7189,-3.04713,29.2205,0.125068,-0.16168,1.45492,-111.022,83.6883,-10.8106,0,0,0.18132,22.8496,11.3127,-38.4732,0.0137284,-0.0213969,0.500098,122.421,-14.983,-4.68552,0,0,-0.16214,,,,0.172303,9.12047,89.4717,-18.1555,9.77011,76.3149,756.658,-139.333,605.764,412.786,412.786,412.786,45.8994,-74.9029,65.5475,841.999,68.2615,561.624,72.7889,72.7889,72.7889
557,0,18.7444,0,0,20.2058,-6.34018,21.4575,-0.132385,0.00807732,0.0240839,-12.5997,7.98395e-10,0.880085,0,0,-0.00239338,-5.69139,-6.85154,123.288,461.685,-21.6253,1001.65,407.342,407.342,407.341,86.3433,-62.8812,75.5163,427.291,21.7494,574.219,209.234,209.234,209.234,-68.9141,-17.9393,106.589,,,,,,,11.9423,6.7451,-34.2673,0.014477,-0.256147,1.5414,-4.39597,-57.8614,0.69579,0,0,-0.0104372,10.7232,-11.8423,-6.90997,-0.0834533,0.0419392,0.583064,-7.72605,8.93107,0.544292,0,0,0.00158013,,,,0.127118,-9.12805,-89.3772,-9.65585,12.8102,127.817,480.854,-118.133,571.969,420.801,420.801,420.801,86.3433,-62.8812,75.5163,408.721,88.5913,581.369,69.7446,69.7446,69.7446,-7.09684,7.21818,89.1813,562.093,-42.5592,1405.63,296.532,296.532,296.532,8.5378,0,0,8.57327,0.522957,-5.25219,-0.129514,0.0278623,0.107672,-22.2927,2.16434e-10,-4.68819,0,0,-0.0136685,1.01962,-8.97604,118.296,731.529,2.76413,1015.11,393.817,393.817,393.817,45.6798,-74.8246,65.3986,819.166,2.17279,572.125,218.367,218.367,218.367,-65.0176,-32.3917,69.877,,,,,,,16.0137,-3.03935,29.2901,0.126669,-0.162722,1.43635,-110.775,85.9975,-11.4267,0,0,0.173464,23.0414,11.5807,-38.5682,0.016599,-0.0232131,0.49013,124.247,-13.2865,-4.52923,0,0,-0.147428,,,,0.127118,9.12805,89.3772,-18.097,9.83185,76.1119,755.826,-136.658,606.29,412.469,412.469,412.469,45.6799,-74.8246,65.3986,841.935,70.5174,561.607,72.7889,72.7889,72.7889
558,0,18.7458,0,0,20.1663,-6.26157,21.1817,-0.13199,0.00936919,0.0243344,-12.6585,1.33912e-09,1.03351,0,0,-0.0027589,-5.7805,-6.80431,123.092,461.64,-20.9925,1001.45,407.308,407.308,407.308,86.3287,-62.7639,75.6522,427.23,21.5652,574.035,209.234,209.234,209.234,-69.3845,-17.4868,106.649,,,,,,,11.8825,6.73614,-34.1567,0.0280549,-0.253227,1.54073,-10.2217,-55.5419,0.536882,0,0,-0.0108852,10.7711,-11.836,-6.93217,-0.0778675,0.0438281,0.582415,-6.88495,9.5984,0.695973,0,0,0.00144688,,,,0.0809549,-9.13612,-89.286,-9.75947,12.8814,127.619,481.041,-118.228,572.052,420.695,420.695,420.695,86.3287,-62.764,75.6522,408.537,88.3868,581.062,69.7446,69.7446,69.7446,-7.14325,7.1809,89.0864,561.659,-41.6041,1405.54,296.532,296.532,296.532,8.40392,0,0,8.43862,0.515986,-5.22225,-0.126861,0.0257653,0.1085,-21.8876,5.1394e-10,-4.44239,0,0,-0.0136558,1.11947,-9.29069,118.253,731.528,5.31019,1015.39,393.842,393.842,393.842,45.4879,-74.7583,65.2379,818.831,4.69383,572.256,218.367,218.367,218.367,-64.9499,-32.3814,69.6377,,,,,,,16.2939,-3.02929,29.3542,0.130091,-0.16443,1.41863,-110.695,88.2926,-11.9541,0,0,0.165471,23.1931,11.8254,-38.6891,0.019449,-0.0249494,0.481411,125.272,-11.464,-4.29114,0,0,-0.131054,,,,0.0809549,9.13612,89.286,-18.0139,9.86882,75.8937,755.004,-133.846,606.732,412.171,412.171,412.171,45.4879,-74.7583,65.2379,841.848,72.9372,561.597,72.7889,72.7889,72.7889
559,0,18.7433,0,0,20.1244,-6.18649,20.9173,-0.131751,0.0105552,0.0244393,-12.7604,1.99015e-09,1.15303,0,0,-0.00308802,-5.86869,-6.75817,122.902,461.596,-20.3471,1001.26,407.274,407.274,407.274,86.3115,-62.643,75.7905,427.16,21.3902,573.839,209.234,209.234,209.234,-69.8702,-17.0186,106.708,,,,,,,11.8241,6.72655,-34.0486,0.041368,-0.250589,1.54017,-15.7523,-53.3274,0.382258,0,0,-0.0112422,10.819,-11.8315,-6.96165,-0.0726932,0.0456987,0.581815,-6.18464,10.2676,0.815471,0,0,0.00136633,,,,0.0339936,-9.14477,-89.1979,-9.8614,12.9547,127.434,481.222,-118.312,572.134,420.591,420.591,420.591,86.3115,-62.643,75.7905,408.344,88.1917,580.738,69.7445,69.7446,69.7446,-7.19054,7.14362,88.9944,561.231,-40.6368,1405.44,296.532,296.532,296.532,8.26519,0,0,8.29887,0.503722,-5.16954,-0.124333,0.0233622,0.108707,-21.4047,8.81174e-10,-4.11916,0,0,-0.0136225,1.21215,-9.58867,118.209,731.521,7.77338,1015.66,393.863,393.863,393.863,45.3229,-74.7042,65.066,818.486,7.37266,572.361,218.367,218.367,218.367,-64.9418,-32.3042,69.4156,,,,,,,16.5595,-3.01693,29.4126,0.135299,-0.166891,1.4018,-110.793,90.6068,-12.3928,0,0,0.157469,23.3048,12.046,-38.8337,0.0223027,-0.0266154,0.473975,125.524,-9.53261,-3.97609,0,0,-0.113421,,,,0.0339936,9.14477,89.1979,-17.9066,9.88094,75.6623,754.194,-130.896,607.088,411.891,411.891,411.891,45.3229,-74.7042,65.066,841.741,75.5209,561.591,72.7889,72.7889,72.7889
560,0,18.7374,0,0,20.0809,-6.11487,20.6641,-0.1317,0.0115566,0.0244008,-12.9112,2.75862e-09,1.21929,0,0,-0.00337005,-5.95569,-6.71314,122.718,461.552,-19.6869,1001.05,407.239,407.239,407.239,86.2922,-62.5181,75.9309,427.081,21.2244,573.631,209.234,209.234,209.234,-70.3712,-16.5345,106.767,,,,,,,11.7674,6.71623,-33.9443,0.0540856,-0.248313,1.53974,-20.854,-51.3023,0.224751,0,0,-0.0114955,10.8675,-11.829,-6.99736,-0.0680833,0.047467,0.581299,-5.64459,10.9049,0.884393,0,0,0.0013494,,,,-0.0135704,-9.15408,-89.1129,-9.96185,13.0303,127.261,481.396,-118.386,572.214,420.492,420.492,420.492,86.2922,-62.5181,75.9309,408.14,88.0058,580.397,69.7446,69.7445,69.7446,-7.23859,7.10656,88.9054,560.809,-39.657,1405.34,296.532,296.532,296.532,8.12101,0,0,8.15345,0.486784,-5.0967,-0.121937,0.0206879,0.108332,-20.847,1.32446e-09,-3.72457,0,0,-0.0135752,1.29805,-9.8699,118.162,731.506,10.1545,1015.93,393.878,393.878,393.878,45.1838,-74.6624,64.8833,818.136,10.2082,572.437,218.367,218.367,218.367,-64.9895,-32.1641,69.2102,,,,,,,16.8106,-3.00232,29.4648,0.142185,-0.170173,1.38591,-111.061,92.9711,-12.7445,0,0,0.149566,23.3773,12.2417,-38.9992,0.0251777,-0.028231,0.467826,125.048,-7.50874,-3.59001,0,0,-0.0949427,,,,-0.0135704,9.15408,89.1129,-17.7753,9.86838,75.4201,753.399,-127.811,607.355,411.631,411.631,411.631,45.1838,-74.6623,64.8833,841.618,78.2674,561.585,72.7889,72.7889,72.7889
561,0,18.7287,0,0,20.0362,-6.04663,20.4219,-0.131867,0.0122894,0.0242208,-13.1169,3.64912e-09,1.21191,0,0,-0.00359054,-6.04123,-6.66927,122.543,461.506,-19.01,1000.85,407.204,407.204,407.204,86.2715,-62.3891,76.0732,426.99,21.0677,573.412,209.234,209.234,209.234,-70.887,-16.0347,106.827,,,,,,,11.7127,6.70513,-33.8454,0.0658642,-0.246491,1.53945,-25.3924,-49.5549,0.0568473,0,0,-0.011634,10.9166,-11.8288,-7.03823,-0.0641933,0.0490451,0.5809,-5.28503,11.475,0.883397,0,0,0.00140685,,,,-0.0615277,-9.16413,-89.0307,-10.061,13.1086,127.102,481.563,-118.45,572.29,420.396,420.396,420.396,86.2716,-62.3891,76.0731,407.923,87.8288,580.041,69.7446,69.7445,69.7446,-7.28734,7.06995,88.8191,560.392,-38.6646,1405.24,296.532,296.532,296.532,7.9707,0,0,8.00172,0.465836,-5.0066,-0.119675,0.0177784,0.107423,-20.2191,1.84897e-09,-3.26558,0,0,-0.0135188,1.37763,-10.1345,118.113,731.482,12.4553,1016.19,393.89,393.89,393.89,45.0692,-74.6325,64.6904,817.783,13.1983,572.482,218.367,218.367,218.367,-65.0894,-31.9657,69.0208,,,,,,,17.0478,-2.98546,29.5103,0.150575,-0.17432,1.371,-111.477,95.4113,-13.0125,0,0,0.141847,23.4116,12.4122,-39.1829,0.0280817,-0.0298253,0.462946,123.897,-5.40776,-3.13977,0,0,-0.0760241,,,,-0.0615277,9.16413,89.0307,-17.6207,9.83147,75.1695,752.622,-124.59,607.534,411.391,411.391,411.391,45.0692,-74.6325,64.6904,841.485,81.1744,561.576,72.7889,72.7889,72.7889
562,0,18.718,0,0,19.9912,-5.98167,20.1906,-0.132286,0.0126665,0.0239019,-13.3836,4.66265e-09,1.11001,0,0,-0.00373049,-6.12506,-6.62658,122.376,461.456,-18.3144,1000.65,407.168,407.168,407.168,86.2499,-62.2561,76.2169,426.888,20.9199,573.182,209.234,209.234,209.234,-71.4166,-15.5197,106.887,,,,,,,11.6603,6.69318,-33.7531,0.0763666,-0.245215,1.53933,-29.2389,-48.1746,-0.12926,0,0,-0.0116495,10.9668,-11.831,-7.08315,-0.0611734,0.0503431,0.580654,-5.12602,11.9422,0.792656,0,0,0.00154925,,,,-0.109658,-9.175,-88.9512,-10.1592,13.1897,126.954,481.721,-118.504,572.362,420.307,420.307,420.307,86.2499,-62.2561,76.2169,407.692,87.6607,579.671,69.7445,69.7446,69.7446,-7.33672,7.03401,88.7355,559.981,-37.6594,1405.14,296.532,296.532,296.532,7.81349,0,0,7.84296,0.441561,-4.90218,-0.117547,0.0146695,0.106032,-19.5264,2.45814e-09,-2.74986,0,0,-0.0134568,1.45146,-10.3827,118.061,731.446,14.6782,1016.45,393.897,393.897,393.897,44.9775,-74.6145,64.488,817.434,16.34,572.491,218.367,218.367,218.367,-65.2374,-31.7136,68.8463,,,,,,,17.2715,-2.96639,29.5487,0.160234,-0.179354,1.35711,-111.997,97.947,-13.2016,0,0,0.134376,23.4087,12.5569,-39.3818,0.0310102,-0.0314361,0.459292,122.133,-3.24355,-2.63293,0,0,-0.0570524,,,,-0.109658,9.175,88.9512,-17.4434,9.77072,74.9127,751.865,-121.236,607.624,411.171,411.171,411.171,44.9775,-74.6145,64.488,841.346,84.2388,561.559,72.7889,72.7889,72.7889
