Model Outputs
250
,,salto:LAbsAnkleAngle,,,salto:LAnkleAngles,,,salto:LAnkleForce,,,salto:LAnkleMoment,,,salto:LAnklePower,,,salto:LFE,,,,,,,,,salto:LFO,,,,,,,,,salto:LFootProgressAngles,,,salto:LGroundReactionForce,,,salto:LGroundReactionMoment,,,salto:LHipAngles,,,salto:LHipForce,,,salto:LHipMoment,,,salto:LHipPower,,,salto:LKneeAngles,,,salto:LKneeForce,,,salto:LKneeMoment,,,salto:LKneePower,,,salto:LNormalisedGRF,,,salto:LPelvisAngles,,,salto:LTI,,,,,,,,,salto:LTO,,,,,,,,,salto:PEL,,,,,,,,,salto:RAbsAnkleAngle,,,salto:RAnkleAngles,,,salto:RAnkleForce,,,salto:RAnkleMoment,,,salto:RAnklePower,,,salto:RFE,,,,,,,,,salto:RFO,,,,,,,,,salto:RFootProgressAngles,,,salto:RGroundReactionForce,,,salto:RGroundReactionMoment,,,salto:RHipAngles,,,salto:RHipForce,,,salto:RHipMoment,,,salto:RHipPower,,,salto:RKneeAngles,,,salto:RKneeForce,,,salto:RKneeMoment,,,salto:RKneePower,,,salto:RNormalisedGRF,,,salto:RPelvisAngles,,,salto:RTI,,,,,,,,,salto:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
705,0,33.0963,0,0,36.706,5.2188,-23.9943,-0.131077,-0.0131248,0.0473368,-17.9815,-7.93897e-15,-4.16442,0,0,0.000776468,48.5981,-56.7231,90.2837,488.119,598.453,561.872,402.029,402.029,402.029,85.1722,-49.6129,104.885,523.013,474.955,231.602,206.983,206.983,206.983,-104.767,5.80137,126.619,,,,,,,82.6077,10.7822,-17.3853,1.61878,-0.397009,0.597004,-358.509,-110.114,-15.019,0,0,-0.188823,104.297,6.85718,-2.30383,-0.248167,-0.118249,0.479135,-11.2771,16.2916,-0.376255,0,0,0.0170158,,,,7.37941,-16.8936,-99.825,-44.6289,16.3525,92.9857,616.189,365.797,268.599,375.631,375.631,375.631,85.1722,-49.6129,104.885,483.211,530.332,221.119,68.9942,68.9942,68.9942,-5.99959,20.1067,99.9542,645.968,255.902,699.874,296.532,296.532,296.532,23.7687,0,0,33.1216,11.5332,-42.4674,12.474,-4.84948,3.51336,1375.53,209.276,687.162,0,0,-0.799215,8.62286,-61.7959,154.208,787.207,542.803,399.184,380.05,380.05,380.05,61.8227,-53.7583,47.6529,741.86,504.342,70.7606,218.946,218.946,218.946,-47.7812,-20.6947,73.5288,-0.4012,-0.839778,13.9502,-36.8855,1657.08,183.601,60.0354,-13.4715,75.33,-2.47432,7.4594,-9.23229,1601.8,-1670.73,-738.451,0,0,-1.02877,1.14928,77.0374,-45.484,4.03974,-7.44886,-10.3148,402.497,1557.6,431.944,0,0,-1.60126,-4.0897,-8.56042,142.204,7.37941,16.8936,99.825,-1.38462,43.7093,121.271,701.75,360.465,118.364,325.557,325.557,325.557,61.8228,-53.7583,47.6529,757.182,574.329,56.8533,72.9819,72.9818,72.9819
706,0,33.1115,0,0,36.7528,5.24701,-24.0821,-0.133612,-0.0151055,0.0467908,-18.1748,4.39912e-15,-4.34957,0,0,0.000686086,48.4331,-56.8067,90.6268,487.607,598.455,560.003,401.923,401.923,401.923,85.1822,-49.5337,105.033,523,474.401,229.728,206.983,206.983,206.983,-104.84,5.81439,126.742,,,,,,,82.5057,10.7283,-17.7092,1.64218,-0.420555,0.607067,-366.393,-117.639,-13.0064,0,0,-0.197462,104.255,6.61138,-2.30159,-0.254747,-0.12836,0.4897,-12.3905,14.2766,-0.481402,0,0,0.010913,,,,7.38537,-16.8957,-99.7955,-44.7437,16.3119,92.9688,616.365,365.459,266.897,375.922,375.922,375.922,85.1822,-49.5337,105.033,483.094,529.69,219.166,68.9942,68.9942,68.9942,-6.00072,20.1098,99.9256,645.725,256.226,698.604,296.532,296.532,296.532,23.8678,0,0,33.2325,11.5066,-42.4072,12.5062,-4.86456,3.53192,1382.37,211.684,690.629,0,0,-0.755467,8.59376,-62.0079,154.197,787.068,543.591,398.67,379.875,379.875,379.875,61.7837,-53.7201,47.599,741.864,504.441,70.7096,218.946,218.946,218.946,-47.7466,-20.6787,73.4714,-0.395478,-0.840614,13.9891,-31.1828,1663.37,183.586,60.1818,-13.4637,75.4529,-2.47396,7.51274,-9.24474,1599.06,-1683.66,-740.128,0,0,-0.976308,0.946458,77.3143,-45.7985,4.08607,-7.47706,-10.3298,411.511,1561.3,432.567,0,0,-1.5655,-4.03138,-8.56895,142.6,7.38537,16.8957,99.7955,-1.48449,43.8543,121.176,701.682,360.626,118.437,325.394,325.394,325.394,61.7837,-53.7201,47.599,757.229,574.407,56.7458,72.9819,72.9818,72.9819
707,0,33.1261,0,0,36.7993,5.27543,-24.1705,-0.136446,-0.0169628,0.0455223,-18.3565,2.02923e-14,-4.49737,0,0,0.000586475,48.2693,-56.8727,90.9451,487.138,598.457,558.153,401.828,401.828,401.828,85.2022,-49.4653,105.163,522.945,473.916,227.848,206.983,206.983,206.983,-104.889,5.81193,126.856,,,,,,,82.3986,10.681,-18.0045,1.66488,-0.44339,0.618802,-373.685,-124.689,-10.6535,0,0,-0.205112,104.196,6.37976,-2.29485,-0.263007,-0.138484,0.500391,-14.2483,11.952,-0.557373,0,0,0.00450603,,,,7.39166,-16.898,-99.7659,-44.8385,16.2723,92.9489,616.488,365.17,265.15,376.203,376.203,376.203,85.2022,-49.4653,105.163,482.941,529.125,217.225,68.9942,68.9942,68.9942,-6.00164,20.1131,99.897,645.481,256.554,697.391,296.532,296.532,296.532,23.9628,0,0,33.3439,11.4851,-42.3582,12.5359,-4.87873,3.54972,1388.76,214.237,694.107,0,0,-0.714714,8.56403,-62.2079,154.186,786.933,544.349,398.172,379.708,379.708,379.708,61.746,-53.6808,47.5456,741.866,504.533,70.66,218.946,218.946,218.946,-47.7089,-20.6652,73.4152,-0.389483,-0.841114,14.0251,-25.6472,1669.6,183.657,60.3202,-13.4563,75.5707,-2.47308,7.56227,-9.25653,1596.06,-1695.38,-741.458,0,0,-0.920265,0.744073,77.5794,-46.096,4.12998,-7.50376,-10.3428,420.051,1564.76,433.334,0,0,-1.5233,-3.97027,-8.57404,142.968,7.39166,16.898,99.7659,-1.5777,43.9965,121.095,701.616,360.778,118.511,325.235,325.235,325.235,61.746,-53.6808,47.5456,757.273,574.479,56.6398,72.9819,72.9819,72.9819
708,0,33.1397,0,0,36.8447,5.30397,-24.2592,-0.139573,-0.0186975,0.0435627,-18.5311,4.01832e-14,-4.61043,0,0,0.000477977,48.1068,-56.9222,91.2395,486.713,598.46,556.324,401.745,401.745,401.745,85.2318,-49.4069,105.275,522.849,473.501,225.965,206.983,206.983,206.983,-104.915,5.79516,126.959,,,,,,,82.287,10.6404,-18.2725,1.68684,-0.465451,0.632181,-380.398,-131.267,-7.98152,0,0,-0.211769,104.121,6.16132,-2.28435,-0.272869,-0.1486,0.511181,-16.818,9.33703,-0.605685,0,0,-0.00218678,,,,7.39841,-16.9003,-99.7362,-44.9135,16.2339,92.9266,616.562,364.931,263.361,376.475,376.475,376.475,85.2318,-49.4069,105.275,482.752,528.635,215.299,68.9942,68.9942,68.9942,-6.00224,20.1169,99.8682,645.238,256.889,696.235,296.532,296.532,296.532,24.0537,0,0,33.4549,11.468,-42.3187,12.5632,-4.89179,3.56663,1394.7,216.881,697.561,0,0,-0.677261,8.5336,-62.3957,154.175,786.801,545.078,397.688,379.549,379.549,379.549,61.7093,-53.641,47.4927,741.866,504.619,70.6118,218.946,218.946,218.946,-47.6695,-20.6529,73.3601,-0.383111,-0.841279,14.0585,-20.2793,1675.72,183.819,60.4505,-13.4496,75.6834,-2.47145,7.60804,-9.26763,1592.7,-1705.96,-742.408,0,0,-0.861053,0.541162,77.8322,-46.3797,4.17167,-7.52871,-10.354,428.167,1567.91,434.212,0,0,-1.47426,-3.90531,-8.57573,143.308,7.39841,16.9003,99.7362,-1.66457,44.1353,121.023,701.551,360.923,118.585,325.078,325.078,325.078,61.7093,-53.641,47.4927,757.314,574.545,56.5357,72.9818,72.9819,72.9819
709,0,33.1519,0,0,36.8888,5.33254,-24.3479,-0.142988,-0.020311,0.0409526,-18.7033,6.44896e-14,-4.69157,0,0,0.000361914,47.9455,-56.9565,91.5108,486.331,598.466,554.52,401.673,401.673,401.673,85.2707,-49.3579,105.37,522.713,473.154,224.082,206.983,206.983,206.983,-104.92,5.7654,127.052,,,,,,,82.1715,10.6065,-18.5149,1.70803,-0.486639,0.647161,-386.551,-137.375,-5.016,0,0,-0.21743,104.029,5.95504,-2.27091,-0.284241,-0.158678,0.522042,-20.0592,6.45498,-0.628011,0,0,-0.00913856,,,,7.40574,-16.9027,-99.7064,-44.9691,16.1969,92.9025,616.588,364.742,261.536,376.737,376.737,376.737,85.2708,-49.3579,105.37,482.531,528.221,213.39,68.9942,68.9942,68.9942,-6.00245,20.1213,99.8395,644.995,257.229,695.138,296.532,296.532,296.532,24.1405,0,0,33.5641,11.4542,-42.2865,12.5883,-4.90357,3.58256,1400.22,219.564,700.959,0,0,-0.643337,8.50242,-62.5712,154.165,786.674,545.777,397.219,379.398,379.398,379.398,61.6735,-53.6014,47.4403,741.865,504.701,70.5648,218.946,218.946,218.946,-47.6303,-20.6409,73.306,-0.376296,-0.841138,14.0891,-15.0677,1681.7,184.078,60.5724,-13.4438,75.7909,-2.46889,7.65013,-9.27799,1588.94,-1715.43,-742.959,0,0,-0.799121,0.336585,78.0723,-46.6536,4.21137,-7.55169,-10.3632,435.906,1570.68,435.167,0,0,-1.41816,-3.83584,-8.57429,143.62,7.40574,16.9027,99.7064,-1.74556,44.2702,120.96,701.486,361.063,118.659,324.922,324.922,324.922,61.6735,-53.6014,47.4403,757.351,574.607,56.4338,72.9819,72.9818,72.9819
710,0,33.1625,0,0,36.931,5.36099,-24.4361,-0.146685,-0.021805,0.03774,-18.8776,9.35788e-14,-4.74367,0,0,0.000240525,47.7852,-56.9767,91.7602,485.993,598.476,552.747,401.612,401.612,401.612,85.3185,-49.3173,105.448,522.541,472.873,222.203,206.983,206.983,206.983,-104.904,5.72406,127.135,,,,,,,82.0525,10.5794,-18.7332,1.72846,-0.506831,0.663683,-392.164,-143.018,-1.78599,0,0,-0.222088,103.922,5.75983,-2.25542,-0.297018,-0.168684,0.532949,-23.9253,3.33269,-0.626103,0,0,-0.0163128,,,,7.41372,-16.9053,-99.6766,-45.0059,16.1616,92.8772,616.569,364.602,259.681,376.989,376.989,376.989,85.3185,-49.3173,105.448,482.278,527.88,211.502,68.9942,68.9942,68.9942,-6.00218,20.1262,99.8108,644.755,257.575,694.1,296.532,296.532,296.532,24.2233,0,0,33.6703,11.4427,-42.2592,12.6111,-4.91389,3.59745,1405.33,222.239,704.266,0,0,-0.613088,8.4705,-62.7342,154.156,786.552,546.446,396.765,379.253,379.253,379.253,61.6382,-53.5629,47.3886,741.862,504.78,70.5191,218.946,218.946,218.946,-47.5928,-20.6282,73.2527,-0.369021,-0.840746,14.1169,-9.99268,1687.49,184.437,60.686,-13.4391,75.8933,-2.46522,7.68857,-9.28758,1584.73,-1723.86,-743.107,0,0,-0.734945,0.129072,78.2993,-46.9218,4.24929,-7.57251,-10.3706,443.311,1573.02,436.172,0,0,-1.35493,-3.76169,-8.57029,143.903,7.41372,16.9053,99.6766,-1.82119,44.4003,120.902,701.419,361.199,118.731,324.769,324.769,324.769,61.6382,-53.5629,47.3886,757.387,574.666,56.3342,72.9819,72.9819,72.9819
711,0,33.1712,0,0,36.9708,5.38922,-24.5235,-0.150653,-0.0231811,0.0339785,-19.0579,1.27735e-13,-4.76961,0,0,0.000116854,47.6261,-56.9841,91.9889,485.7,598.489,551.007,401.561,401.561,401.561,85.3745,-49.2843,105.51,522.334,472.658,220.333,206.983,206.983,206.983,-104.87,5.67259,127.21,,,,,,,81.9306,10.559,-18.9292,1.74813,-0.525881,0.681667,-397.261,-148.197,1.67665,0,0,-0.225739,103.801,5.57461,-2.23877,-0.311089,-0.178576,0.543871,-28.3643,-0.000180679,-0.601757,0,0,-0.0236625,,,,7.42242,-16.908,-99.6471,-45.0247,16.1283,92.8514,616.508,364.51,257.801,377.232,377.232,377.232,85.3745,-49.2843,105.51,481.996,527.61,209.638,68.9942,68.9942,68.9942,-6.00135,20.1317,99.7825,644.517,257.926,693.119,296.532,296.532,296.532,24.3021,0,0,33.7721,11.4325,-42.2346,12.6317,-4.92258,3.61126,1410.06,224.859,707.447,0,0,-0.586573,8.43783,-62.8847,154.147,786.437,547.083,396.325,379.113,379.113,379.113,61.6032,-53.5263,47.3378,741.857,504.857,70.4745,218.946,218.946,218.946,-47.5589,-20.6137,73.2001,-0.361317,-0.840178,14.1419,-5.03327,1693.04,184.899,60.7912,-13.4357,75.9907,-2.46031,7.7234,-9.2963,1580.06,-1731.26,-742.865,0,0,-0.669012,-0.0827125,78.5129,-47.1885,4.28564,-7.59098,-10.3762,450.42,1574.88,437.198,0,0,-1.28471,-3.68315,-8.5645,144.158,7.42242,16.908,99.6471,-1.89203,44.5252,120.847,701.349,361.333,118.801,324.617,324.617,324.617,61.6032,-53.5264,47.3378,757.421,574.724,56.2374,72.9819,72.9819,72.9819
712,0,33.1778,0,0,37.0081,5.41707,-24.6096,-0.154882,-0.0244413,0.029726,-19.2479,1.67118e-13,-4.77223,0,0,-5.4189e-06,47.4682,-56.9801,92.1982,485.45,598.509,549.304,401.521,401.521,401.521,85.4381,-49.2578,105.556,522.096,472.504,218.476,206.983,206.983,206.983,-104.818,5.61248,127.276,,,,,,,81.8065,10.5451,-19.1047,1.76705,-0.543637,0.701014,-401.864,-152.913,5.33802,0,0,-0.228373,103.666,5.39831,-2.22186,-0.326334,-0.188306,0.55478,-33.3199,-3.5119,-0.556806,0,0,-0.0311301,,,,7.43185,-16.9108,-99.618,-45.0262,16.0973,92.8257,616.408,364.465,255.904,377.466,377.466,377.466,85.4381,-49.2578,105.556,481.688,527.409,207.8,68.9942,68.9942,68.9942,-5.99992,20.138,99.7547,644.282,258.284,692.197,296.532,296.532,296.532,24.3771,0,0,33.8683,11.4226,-42.2103,12.6501,-4.9295,3.62395,1414.4,227.384,710.463,0,0,-0.563761,8.40446,-63.0228,154.14,786.328,547.69,395.9,378.978,378.978,378.978,61.5681,-53.4926,47.2883,741.85,504.934,70.4309,218.946,218.946,218.946,-47.53,-20.5968,73.1482,-0.353256,-0.839521,14.1639,-0.1725,1698.3,185.466,60.8879,-13.4337,76.083,-2.45407,7.75466,-9.30407,1574.96,-1737.67,-742.264,0,0,-0.601821,-0.300101,78.7127,-47.4583,4.3206,-7.60693,-10.3799,457.27,1576.24,438.222,0,0,-1.20784,-3.60098,-8.55781,144.382,7.43185,16.9108,99.618,-1.95871,44.6439,120.791,701.276,361.467,118.867,324.468,324.468,324.468,61.5681,-53.4926,47.2883,757.455,574.782,56.1435,72.9819,72.9819,72.9819
713,0,33.1824,0,0,37.0424,5.44443,-24.6941,-0.159354,-0.0255878,0.0250442,-19.4501,2.11725e-13,-4.75427,0,0,-0.000122191,47.3114,-56.9659,92.3894,485.242,598.535,547.643,401.492,401.492,401.492,85.5089,-49.2371,105.587,521.829,472.409,216.636,206.983,206.983,206.983,-104.751,5.54513,127.334,,,,,,,81.6807,10.5377,-19.2613,1.78527,-0.559946,0.721604,-405.997,-157.169,9.16295,0,0,-0.229986,103.52,5.2299,-2.20555,-0.342624,-0.197824,0.565643,-38.7318,-7.16939,-0.493155,0,0,-0.0386471,,,,7.44202,-16.9138,-99.5895,-45.0116,16.069,92.8006,616.273,364.463,253.996,377.691,377.691,377.691,85.5089,-49.2371,105.587,481.356,527.271,205.993,68.9942,68.9942,68.9942,-5.99787,20.145,99.7275,644.053,258.646,691.332,296.532,296.532,296.532,24.4481,0,0,33.9576,11.4119,-42.1841,12.6661,-4.93451,3.6355,1418.35,229.782,713.276,0,0,-0.544531,8.37046,-63.1485,154.133,786.227,548.266,395.49,378.846,378.846,378.846,61.5326,-53.4624,47.2403,741.842,505.013,70.3882,218.946,218.946,218.946,-47.5078,-20.5766,73.0967,-0.34494,-0.838854,14.1829,4.59898,1703.23,186.133,60.9762,-13.4333,76.1704,-2.44647,7.78238,-9.31078,1569.46,-1743.09,-741.349,0,0,-0.533867,-0.524356,78.8984,-47.7353,4.35433,-7.62025,-10.3818,463.89,1577.09,439.22,0,0,-1.12488,-3.51621,-8.55101,144.576,7.44202,16.9138,99.5895,-2.0219,44.7558,120.731,701.197,361.601,118.929,324.322,324.322,324.322,61.5326,-53.4624,47.2403,757.487,574.842,56.0529,72.9819,72.9819,72.9819
714,0,33.1848,0,0,37.0738,5.47116,-24.7766,-0.164048,-0.0266236,0.0199977,-19.6662,2.61339e-13,-4.71844,0,0,-0.00022918,47.1559,-56.9429,92.5638,485.077,598.568,546.026,401.473,401.473,401.473,85.5861,-49.2211,105.604,521.536,472.369,214.819,206.983,206.983,206.983,-104.669,5.47191,127.384,,,,,,,81.5538,10.5365,-19.4008,1.80279,-0.574667,0.743291,-409.686,-160.966,13.1158,0,0,-0.230574,103.363,5.06843,-2.19064,-0.359818,-0.207076,0.576429,-44.5361,-10.939,-0.412846,0,0,-0.0461346,,,,7.45291,-16.9169,-99.5617,-44.9819,16.0436,92.7768,616.106,364.503,252.085,377.909,377.909,377.909,85.5861,-49.2211,105.604,481.002,527.194,204.221,68.9942,68.9942,68.9942,-5.99515,20.1527,99.7011,643.83,259.014,690.524,296.532,296.532,296.532,24.5154,0,0,34.0386,11.3996,-42.1536,12.6798,-4.93753,3.64587,1421.91,232.025,715.848,0,0,-0.528672,8.33589,-63.2622,154.128,786.134,548.812,395.095,378.717,378.717,378.717,61.4964,-53.4368,47.1943,741.832,505.094,70.3464,218.946,218.946,218.946,-47.4935,-20.5528,73.0457,-0.336491,-0.83823,14.1988,9.2798,1707.78,186.893,61.0563,-13.4344,76.253,-2.43753,7.80664,-9.31633,1563.63,-1747.56,-740.181,0,0,-0.465646,-0.756594,79.0699,-48.0238,4.38694,-7.63081,-10.3816,470.303,1577.45,440.176,0,0,-1.03655,-3.43008,-8.54465,144.738,7.45291,16.9169,99.5617,-2.08228,44.8603,120.665,701.112,361.737,118.986,324.179,324.179,324.179,61.4964,-53.4368,47.1942,757.52,574.904,55.9656,72.9819,72.9818,72.9819
715,0,33.1853,0,0,37.1021,5.49715,-24.8567,-0.168935,-0.0275539,0.0146545,-19.8965,3.15476e-13,-4.66749,0,0,-0.000322188,47.0019,-56.9123,92.7227,484.952,598.609,544.458,401.464,401.464,401.464,85.6692,-49.209,105.608,521.221,472.38,213.03,206.983,206.983,206.983,-104.575,5.39408,127.428,,,,,,,81.4264,10.5413,-19.5248,1.81965,-0.587684,0.765907,-412.954,-164.305,17.161,0,0,-0.230138,103.198,4.91302,-2.17785,-0.377766,-0.216012,0.587104,-50.6648,-14.7873,-0.31815,0,0,-0.0535039,,,,7.46447,-16.9201,-99.535,-44.9385,16.0215,92.7547,615.911,364.581,250.179,378.12,378.12,378.12,85.6692,-49.209,105.608,480.631,527.173,202.487,68.9942,68.9942,68.9942,-5.99181,20.1611,99.6758,643.613,259.387,689.773,296.532,296.532,296.532,24.5788,0,0,34.1103,11.3846,-42.117,12.6911,-4.93851,3.65501,1425.05,234.096,718.144,0,0,-0.515881,8.30084,-63.364,154.124,786.049,549.327,394.717,378.588,378.588,378.588,61.4592,-53.4164,47.1504,741.82,505.178,70.3054,218.946,218.946,218.946,-47.4884,-20.5249,72.9951,-0.328042,-0.837667,14.2116,13.8554,1711.94,187.733,61.1281,-13.4372,76.3308,-2.42736,7.82757,-9.32059,1557.56,-1751.13,-738.832,0,0,-0.397638,-0.997715,79.227,-48.3273,4.41851,-7.63853,-10.3796,476.52,1577.33,441.077,0,0,-0.94382,-3.34396,-8.53891,144.869,7.46447,16.9201,99.535,-2.14055,44.9567,120.591,701.019,361.876,119.038,324.04,324.04,324.04,61.4592,-53.4164,47.1504,757.553,574.969,55.882,72.9819,72.9819,72.9819
716,0,33.1839,0,0,37.1276,5.52232,-24.9342,-0.173978,-0.0283866,0.00908544,-20.1397,3.73327e-13,-4.60428,0,0,-0.000397349,46.8493,-56.8756,92.8674,484.865,598.66,542.941,401.465,401.465,401.465,85.7574,-49.2001,105.599,520.887,472.437,211.275,206.983,206.983,206.983,-104.469,5.31279,127.465,,,,,,,81.2992,10.552,-19.635,1.83587,-0.598909,0.789256,-415.831,-167.193,21.264,0,0,-0.228684,103.024,4.76291,-2.1678,-0.396299,-0.224579,0.597632,-57.0462,-18.6817,-0.211645,0,0,-0.060658,,,,7.47665,-16.9234,-99.5093,-44.8825,16.0029,92.7347,615.692,364.694,248.285,378.324,378.324,378.324,85.7574,-49.2001,105.599,480.245,527.202,200.797,68.9942,68.9942,68.9942,-5.98782,20.1702,99.6516,643.405,259.764,689.077,296.532,296.532,296.532,24.6386,0,0,34.1716,11.3664,-42.0725,12.7001,-4.93748,3.66284,1427.77,235.984,720.132,0,0,-0.505757,8.26539,-63.4543,154.122,785.971,549.813,394.355,378.461,378.461,378.461,61.4208,-53.4019,47.1093,741.807,505.268,70.265,218.946,218.946,218.946,-47.4933,-20.4928,72.9449,-0.319735,-0.837138,14.2214,18.2969,1715.68,188.635,61.1919,-13.4417,76.4041,-2.41611,7.84536,-9.32345,1551.37,-1753.87,-737.385,0,0,-0.330302,-1.24834,79.3696,-48.6487,4.44903,-7.64338,-10.3758,482.538,1576.78,441.914,0,0,-0.847809,-3.25927,-8.53352,144.968,7.47665,16.9234,99.5093,-2.19735,45.0444,120.506,700.919,362.019,119.082,323.906,323.906,323.906,61.4208,-53.4019,47.1093,757.586,575.04,55.8021,72.9819,72.9818,72.9818
717,0,33.1809,0,0,37.1502,5.54658,-25.0088,-0.179134,-0.0291324,0.00336352,-20.3937,4.33687e-13,-4.53183,0,0,-0.000451345,46.6986,-56.8338,92.9991,484.816,598.72,541.479,401.476,401.475,401.475,85.8501,-49.1936,105.579,520.538,472.535,209.559,206.983,206.983,206.983,-104.354,5.22906,127.497,,,,,,,81.1727,10.568,-19.7329,1.85146,-0.608298,0.813121,-418.347,-169.635,25.3915,0,0,-0.226228,102.845,4.61748,-2.16102,-0.415237,-0.232735,0.607977,-63.6055,-22.5911,-0.0962351,0,0,-0.0674941,,,,7.48936,-16.9268,-99.485,-44.8156,15.988,92.717,615.452,364.839,246.412,378.522,378.522,378.522,85.8501,-49.1936,105.579,479.847,527.277,199.154,68.9942,68.9942,68.9942,-5.98325,20.1798,99.6288,643.205,260.146,688.435,296.532,296.532,296.532,24.6947,0,0,34.2219,11.3442,-42.0186,12.7069,-4.93448,3.66926,1430.03,237.686,721.787,0,0,-0.497807,8.22966,-63.5333,154.122,785.902,550.27,394.01,378.334,378.334,378.334,61.3811,-53.3938,47.0712,741.792,505.362,70.2252,218.946,218.946,218.946,-47.5089,-20.4564,72.895,-0.311709,-0.836577,14.2281,22.5607,1719.02,189.574,61.2478,-13.4478,76.473,-2.40401,7.86023,-9.3248,1545.18,-1755.87,-735.93,0,0,-0.264063,-1.50873,79.498,-48.9905,4.47847,-7.64534,-10.3704,488.346,1575.84,442.684,0,0,-0.749832,-3.17746,-8.5278,145.037,7.48936,16.9268,99.485,-2.25331,45.1233,120.408,700.81,362.167,119.119,323.779,323.779,323.778,61.3811,-53.3938,47.0712,757.621,575.116,55.7262,72.9819,72.9818,72.9818
718,0,33.1766,0,0,37.1704,5.56987,-25.0804,-0.184351,-0.0298053,-0.00243745,-20.6546,4.94882e-13,-4.45324,0,0,-0.000481578,46.5497,-56.7881,93.1187,484.802,598.791,540.076,401.496,401.496,401.496,85.9468,-49.1888,105.549,520.177,472.671,207.888,206.983,206.983,206.983,-104.23,5.14381,127.523,,,,,,,81.0475,10.5892,-19.8197,1.86643,-0.61585,0.837265,-420.534,-171.642,29.5123,0,0,-0.222793,102.662,4.47623,-2.15788,-0.434387,-0.24044,0.6181,-70.2653,-26.4861,0.0248892,0,0,-0.0739065,,,,7.50251,-16.9303,-99.462,-44.739,15.977,92.7018,615.196,365.011,244.569,378.715,378.715,378.715,85.9468,-49.1888,105.549,479.44,527.393,197.564,68.9942,68.9942,68.9942,-5.97813,20.1901,99.6075,643.014,260.531,687.847,296.532,296.532,296.532,24.7473,0,0,34.2607,11.3176,-41.9543,12.7115,-4.92964,3.67416,1431.81,239.204,723.087,0,0,-0.491439,8.19372,-63.6016,154.123,785.841,550.699,393.682,378.207,378.207,378.207,61.3398,-53.3925,47.0365,741.777,505.463,70.186,218.946,218.946,218.946,-47.5355,-20.4158,72.8457,-0.304094,-0.835882,14.232,26.5899,1721.97,190.524,61.296,-13.4554,76.5375,-2.39136,7.87243,-9.3245,1539.14,-1757.23,-734.557,0,0,-0.199304,-1.77877,79.6122,-49.3541,4.50671,-7.64443,-10.3634,493.924,1574.57,443.384,0,0,-0.65136,-3.09984,-8.52072,145.076,7.50251,16.9303,99.462,-2.30896,45.1928,120.297,700.693,362.32,119.149,323.657,323.657,323.657,61.3398,-53.3925,47.0365,757.656,575.198,55.6543,72.9819,72.9819,72.9819
