Model Outputs
250
,,salto:LAbsAnkleAngle,,,salto:LAnkleAngles,,,salto:LAnkleForce,,,salto:LAnkleMoment,,,salto:LAnklePower,,,salto:LFE,,,,,,,,,salto:LFO,,,,,,,,,salto:LFootProgressAngles,,,salto:LGroundReactionForce,,,salto:LGroundReactionMoment,,,salto:LHipAngles,,,salto:LHipForce,,,salto:LHipMoment,,,salto:LHipPower,,,salto:LKneeAngles,,,salto:LKneeForce,,,salto:LKneeMoment,,,salto:LKneePower,,,salto:LNormalisedGRF,,,salto:LPelvisAngles,,,salto:LTI,,,,,,,,,salto:LTO,,,,,,,,,salto:PEL,,,,,,,,,salto:RAbsAnkleAngle,,,salto:RAnkleAngles,,,salto:RAnkleForce,,,salto:RAnkleMoment,,,salto:RAnklePower,,,salto:RFE,,,,,,,,,salto:RFO,,,,,,,,,salto:RFootProgressAngles,,,salto:RGroundReactionForce,,,salto:RGroundReactionMoment,,,salto:RHipAngles,,,salto:RHipForce,,,salto:RHipMoment,,,salto:RHipPower,,,salto:RKneeAngles,,,salto:RKneeForce,,,salto:RKneeMoment,,,salto:RKneePower,,,salto:RNormalisedGRF,,,salto:RPelvisAngles,,,salto:RTI,,,,,,,,,salto:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
733,0,25.3181,0,0,25.6745,0.940579,-9.35875,7.35109,-0.344046,1.80192,802.239,24.1495,3.85016,0,0,-1.74384,45.7496,-44.6172,111.197,383.016,567.101,481.017,395.55,395.55,395.55,89.5182,-49.3745,90.9953,364.137,500.76,84.3478,209.819,209.819,209.819,-94.0119,5.31653,120.495,0.703269,-1.41936,7.53268,47.6718,35.1038,-32.9817,67.2135,-7.96621,-27.3147,-4.57538,1.36919,-4.31541,862.117,330.805,-18.1976,0,0,-1.74181,80.7682,-13.1289,-1.60854,4.39618,0.0519374,-5.95375,1242.82,-83.8168,-30.9453,0,0,-4.26751,7.1689,14.4685,76.7857,4.13405,-15.5474,-92.7013,-26.5287,18.9848,108.667,451.368,379.911,102.763,406.992,406.992,406.992,89.5182,-49.3745,90.9953,328.785,561.026,81.8984,69.9396,69.9396,69.9396,-8.67403,15.7535,92.5951,620.009,268.85,705.446,296.532,296.532,296.532,22.6285,0,0,23.1896,2.25383,-12.3837,7.95914,0.302606,2.81738,872.416,-10.8574,40.3044,0,0,-1.53787,19.6367,-48.6987,95.2885,849.037,536.16,431.208,377.491,377.491,377.491,41.9534,-73.1743,51.9964,863.814,471.626,70.6191,219.1,219.1,219.1,-71.1827,-18.2358,60.0765,-0.669748,-1.38906,8.44771,-215.876,-55.3986,49.8715,60.7293,-17.7659,18.173,-3.90687,1.62911,-5.10198,596.283,-152.229,23.9015,0,0,-1.16796,76.4905,29.8147,-4.53338,5.22648,-0.656281,-6.10056,1277.52,28.1095,-9.81619,0,0,-4.40223,-6.8272,-14.1597,86.1133,4.13405,15.5474,92.7013,-18.5819,29.1171,72.2077,778.556,345.769,109.278,360.132,360.132,360.132,41.9534,-73.1743,51.9964,898.276,534.924,58.8692,73.0334,73.0334,73.0334
734,0,25.8428,0,0,26.2254,0.997053,-9.56616,7.27681,-0.335733,1.67632,788.378,22.0382,6.49238,0,0,-1.7565,46.1294,-44.7841,110.8,382.599,568.035,478.964,395.251,395.251,395.251,89.7991,-49.5054,90.975,364.325,500.222,84.5595,209.819,209.819,209.819,-93.5362,4.82043,120.6,0.653857,-1.34043,7.45578,29.4701,26.3598,-35.5186,67.5753,-8.08444,-27.0166,-4.45613,1.31171,-4.19419,833.279,311.313,-10.308,0,0,-1.60414,81.4636,-12.8362,-1.70604,4.34709,0.0551886,-5.82489,1223.01,-86.1039,-30.7243,0,0,-3.89355,6.66521,13.664,76.0018,4.15111,-15.5396,-92.648,-26.848,19.1004,108.498,451.799,379.475,102.369,406.308,406.308,406.308,89.7991,-49.5054,90.975,328.857,560.422,82.4045,69.9396,69.9396,69.9396,-8.66068,15.7539,92.5449,619.957,268.375,701.095,296.532,296.532,296.532,23.0848,0,0,23.6313,2.17845,-12.073,7.92012,0.275448,2.70086,858.722,-12.726,44.2397,0,0,-1.532,19.7684,-49.154,95.0668,850.007,537.143,429.086,377.286,377.286,377.286,42.0228,-73.3171,51.8281,863.998,471.714,70.562,219.1,219.1,219.1,-71.5595,-17.8303,60.0409,-0.646088,-1.30452,8.39065,-230.351,-51.1999,51.687,61.1651,-17.8825,18.2637,-3.90153,1.63965,-5.00519,603.836,-155.221,23.3554,0,0,-1.1605,77.3118,29.9376,-4.39903,5.18471,-0.63111,-6.02583,1263.19,22.5197,-7.56662,0,0,-4.10235,-6.58601,-13.2979,85.5316,4.15111,15.5396,92.648,-18.7354,29.3456,71.7848,778.525,345.88,108.783,359.441,359.441,359.441,42.0228,-73.3171,51.8281,898.566,534.99,59.0283,73.0334,73.0334,73.0334
735,0,26.384,0,0,26.7934,1.04978,-9.75948,7.23488,-0.326678,1.54348,776.976,19.7076,9.29322,0,0,-1.76847,46.4887,-44.9081,110.39,382.242,568.801,476.818,394.946,394.946,394.946,90.1097,-49.6587,90.9371,364.533,499.654,84.7529,209.819,209.819,209.819,-92.9968,4.26392,120.704,0.602231,-1.25767,7.41141,8.87157,16.7651,-38.1851,67.9215,-8.20508,-26.6883,-4.34255,1.25453,-4.08376,807.353,292.666,-2.22351,0,0,-1.49234,82.109,-12.5096,-1.80831,4.30325,0.0580293,-5.72176,1203.67,-89.0494,-30.6023,0,0,-3.55398,6.13895,12.8202,75.5495,4.15821,-15.5477,-92.5923,-27.1514,19.2065,108.345,452.254,379.005,101.873,405.579,405.579,405.579,90.1097,-49.6586,90.9371,328.949,559.789,82.9324,69.9396,69.9396,69.9396,-8.66801,15.7592,92.4903,619.926,267.89,696.838,296.532,296.532,296.532,23.548,0,0,24.0798,2.10422,-11.7662,7.90716,0.246062,2.58416,847.62,-14.8513,48.1679,0,0,-1.52903,19.8838,-49.5879,94.8655,850.961,537.997,426.964,377.11,377.11,377.11,42.107,-73.4748,51.6576,864.174,471.771,70.5001,219.1,219.1,219.1,-71.9699,-17.3951,60.0158,-0.623795,-1.21645,8.35927,-247.139,-47.1117,53.2092,61.5915,-17.983,18.3596,-3.90116,1.65192,-4.91946,613.951,-158.451,22.2104,0,0,-1.16215,78.0915,30.0661,-4.27741,5.14897,-0.610349,-5.97291,1249.74,17.7101,-5.43604,0,0,-3.83082,-6.35877,-12.4001,85.2117,4.15821,15.5477,92.5923,-18.8796,29.5636,71.3723,778.492,345.94,108.233,358.763,358.763,358.763,42.107,-73.4748,51.6575,898.842,535.031,59.2068,73.0334,73.0334,73.0334
736,0,26.938,0,0,27.3746,1.0991,-9.93994,7.22421,-0.316361,1.40478,767.862,17.2161,12.2367,0,0,-1.77652,46.8298,-44.9971,109.972,381.938,569.422,474.601,394.636,394.636,394.636,90.4444,-49.8314,90.884,364.757,499.063,84.9292,209.819,209.819,209.819,-92.4048,3.65748,120.808,0.549466,-1.17151,7.3985,-13.9931,6.38586,-40.8757,68.2569,-8.32806,-26.3381,-4.23948,1.1991,-3.9845,785.576,275.373,5.77276,0,0,-1.40688,82.7109,-12.158,-1.91209,4.26538,0.0608873,-5.64544,1185.4,-92.3724,-30.5615,0,0,-3.25129,5.60108,11.942,75.4179,4.15655,-15.5717,-92.5343,-27.4405,19.3045,108.206,452.725,378.504,101.29,404.821,404.821,404.821,90.4444,-49.8314,90.884,329.058,559.134,83.4765,69.9395,69.9395,69.9395,-8.69488,15.7703,92.4315,619.914,267.396,692.672,296.532,296.532,296.532,24.0158,0,0,24.5324,2.03085,-11.4622,7.91878,0.21487,2.46788,838.932,-17.2245,52.0716,0,0,-1.52568,19.9828,-50.0044,94.6863,851.903,538.738,424.849,376.957,376.957,376.957,42.2039,-73.6445,51.4862,864.343,471.8,70.4341,219.1,219.1,219.1,-72.407,-16.9365,60.0001,-0.602671,-1.12564,8.35223,-266.009,-43.1203,54.4752,62.0115,-18.0698,18.4645,-3.90688,1.66724,-4.8446,626.895,-162.442,20.5652,0,0,-1.17309,78.8336,30.2046,-4.16812,5.11954,-0.593431,-5.94147,1237.4,13.5724,-3.43861,0,0,-3.58732,-6.14343,-11.4744,85.14,4.15655,15.5717,92.5343,-19.0152,29.7722,70.9688,778.46,345.955,107.637,358.096,358.096,358.096,42.2039,-73.6445,51.4862,899.106,535.05,59.4011,73.0334,73.0334,73.0334
737,0,27.5005,0,0,27.9648,1.14539,-10.109,7.24316,-0.304302,1.26169,760.85,14.623,15.3056,0,0,-1.77804,47.1552,-45.0596,109.552,381.678,569.925,472.338,394.321,394.321,394.321,90.797,-50.0204,90.818,364.995,498.455,85.0895,209.819,209.819,209.819,-91.7722,3.01237,120.91,0.496611,-1.08249,7.41543,-38.9325,-4.6855,-43.4891,68.5858,-8.45328,-25.9742,-4.15143,1.14684,-3.89666,769.134,259.893,13.4212,0,0,-1.3477,83.2757,-11.7904,-2.01412,4.23399,0.0641734,-5.59652,1168.7,-95.794,-30.5817,0,0,-2.98667,5.06229,11.0346,75.5905,4.14739,-15.6109,-92.4742,-27.7168,19.3955,108.078,453.208,377.978,100.636,404.045,404.045,404.045,90.797,-50.0204,90.818,329.183,558.461,84.0307,69.9396,69.9396,69.9396,-8.73989,15.7875,92.3689,619.918,266.893,688.594,296.532,296.532,296.532,24.4849,0,0,24.9861,1.95805,-11.1597,7.95297,0.182302,2.35262,832.465,-19.8299,55.9324,0,0,-1.51933,20.0653,-50.4077,94.5305,852.836,539.379,422.751,376.825,376.826,376.825,42.3115,-73.8226,51.3154,864.503,471.808,70.3649,219.1,219.1,219.1,-72.8635,-16.4612,59.9928,-0.582518,-1.03288,8.36772,-286.668,-39.2278,55.5219,62.4275,-18.1451,18.5821,-3.91952,1.68678,-4.78019,642.875,-167.678,18.5183,0,0,-1.19316,79.5418,30.3569,-4.07059,5.09645,-0.579751,-5.93079,1226.32,9.99545,-1.58194,0,0,-3.37079,-5.938,-10.5289,85.2979,4.14739,15.6109,92.4742,-19.1426,29.9721,70.5732,778.429,345.934,107.007,357.443,357.443,357.443,42.3115,-73.8226,51.3154,899.356,535.054,59.6068,73.0334,73.0334,73.0335
738,0,28.0668,0,0,28.559,1.18907,-10.2682,7.28943,-0.290088,1.11575,755.736,11.9881,18.48,0,0,-1.77104,47.4671,-45.1036,109.136,381.453,570.332,470.057,394.001,394.001,394.001,91.1611,-50.2225,90.7419,365.243,497.835,85.2352,209.819,209.819,209.819,-91.1117,2.34022,121.01,0.444663,-0.991214,7.45991,-65.6807,-16.3257,-45.9307,68.9119,-8.58068,-25.6048,-4.08235,1.09909,-3.82026,759.076,246.62,20.489,0,0,-1.31411,83.8096,-11.4158,-2.11129,4.20937,0.0682775,-5.575,1153.94,-99.0431,-30.6414,0,0,-2.76004,4.53275,10.1041,76.0439,4.13194,-15.6645,-92.4121,-27.9813,19.4804,107.959,453.695,377.434,99.9299,403.266,403.266,403.266,91.1611,-50.2225,90.7419,329.321,557.777,84.5886,69.9396,69.9396,69.9396,-8.80128,15.8112,92.3028,619.935,266.383,684.603,296.532,296.532,296.532,24.9521,0,0,25.4374,1.88552,-10.8575,8.0071,0.148797,2.23897,828.007,-22.6416,59.7295,0,0,-1.50799,20.1314,-50.8013,94.3989,853.766,539.933,420.679,376.711,376.711,376.711,42.4273,-74.0059,51.1467,864.655,471.801,70.293,219.1,219.1,219.1,-73.3317,-15.9763,59.9927,-0.563177,-0.939052,8.40326,-308.739,-35.4555,56.3827,62.8413,-18.2111,18.7152,-3.9395,1.71148,-4.72559,661.98,-174.563,16.1602,0,0,-1.22185,80.2198,30.526,-3.98414,5.07942,-0.568688,-5.93954,1216.52,6.87407,0.132337,0,0,-3.17948,-5.74084,-9.57239,85.6601,4.13194,15.6645,92.4121,-19.2621,30.1638,70.1842,778.401,345.886,106.354,356.802,356.802,356.802,42.4273,-74.0059,51.1468,899.592,535.047,59.8197,73.0334,73.0334,73.0334
739,0,28.6317,0,0,29.1521,1.23058,-10.4193,7.35991,-0.273386,0.968645,752.296,9.37023,21.7354,0,0,-1.75416,47.7678,-45.137,108.728,381.254,570.665,467.784,393.677,393.677,393.677,91.5302,-50.4342,90.6585,365.496,497.209,85.3674,209.819,209.819,209.819,-90.4358,1.65269,121.108,0.394578,-0.898428,7.5288,-93.883,-28.3746,-48.1137,69.2386,-8.71013,-25.2376,-4.03519,1.05702,-3.75499,756.194,235.868,26.7677,0,0,-1.30478,84.3184,-11.0428,-2.20067,4.19147,0.0735727,-5.57996,1141.33,-101.857,-30.7201,0,0,-2.57016,4.0222,9.15828,76.7462,4.11138,-15.7312,-92.3484,-28.2352,19.5599,107.844,454.18,376.878,99.1877,402.496,402.496,402.496,91.5302,-50.4342,90.6585,329.47,557.09,85.1435,69.9395,69.9396,69.9396,-8.87712,15.8413,92.2339,619.963,265.865,680.701,296.532,296.532,296.532,25.4137,0,0,25.8827,1.81303,-10.5546,8.0778,0.114803,2.12765,825.312,-25.6223,63.437,0,0,-1.49026,20.1812,-51.1886,94.2917,854.695,540.411,418.644,376.608,376.608,376.608,42.5492,-74.191,50.9816,864.8,471.786,70.219,219.1,219.1,219.1,-73.8041,-15.4886,59.9986,-0.544558,-0.845171,8.45567,-331.76,-31.8454,57.084,63.2543,-18.2701,18.8661,-3.96666,1.74196,-4.67986,684.122,-183.375,13.5676,0,0,-1.25815,80.8706,30.7143,-3.90797,5.0679,-0.559618,-5.96566,1207.93,4.11564,1.70702,0,0,-3.01114,-5.55105,-8.6154,86.1944,4.11138,15.7312,92.3484,-19.374,30.3477,69.8009,778.378,345.819,105.689,356.174,356.174,356.174,42.5492,-74.191,50.9816,899.816,535.035,60.0354,73.0335,73.0335,73.0334
740,0,29.1899,0,0,29.7389,1.27039,-10.5639,7.45047,-0.253956,0.822236,750.27,6.82555,25.0414,0,0,-1.72656,48.0593,-45.167,108.335,381.076,570.945,465.544,393.349,393.349,393.349,91.8977,-50.6522,90.5708,365.752,496.585,85.487,209.819,209.819,209.819,-89.7568,0.961103,121.202,0.347304,-0.805103,7.61796,-123.081,-40.627,-49.9595,69.5683,-8.84151,-24.8796,-4.0115,1.0216,-3.70016,760.858,227.859,32.0642,0,0,-1.31752,84.8074,-10.6792,-2.2796,4.1799,0.0804299,-5.60935,1130.94,-103.976,-30.7984,0,0,-2.41482,3.54031,8.20696,77.6551,4.08681,-15.8094,-92.2834,-28.4794,19.6344,107.732,454.656,376.317,98.4273,401.749,401.749,401.749,91.8977,-50.6522,90.5708,329.626,556.407,85.6887,69.9396,69.9396,69.9396,-8.96526,15.8774,92.1626,620.001,265.342,676.888,296.532,296.532,296.532,25.8662,0,0,26.3183,1.74035,-10.2503,8.16096,0.0807918,2.01949,824.095,-28.7248,67.0225,0,0,-1.46527,20.2151,-51.5722,94.2085,855.626,540.826,416.657,376.513,376.513,376.513,42.6747,-74.3748,50.8213,864.939,471.768,70.1436,219.1,219.1,219.1,-74.2734,-15.0049,60.0094,-0.526679,-0.752498,8.521,-355.182,-28.4601,57.6437,63.6674,-18.3241,19.0361,-4.00017,1.77844,-4.64178,708.955,-194.214,10.8017,0,0,-1.30049,81.4971,30.9232,-3.8412,5.06112,-0.551929,-6.00627,1200.43,1.64319,3.14721,0,0,-2.8632,-5.3688,-7.67072,86.8604,4.08681,15.8094,92.2834,-19.4783,30.524,69.4222,778.361,345.743,105.022,355.561,355.561,355.561,42.6747,-74.3748,50.8213,900.026,535.024,60.2496,73.0334,73.0334,73.0334
741,0,29.7363,0,0,30.3141,1.30893,-10.7037,7.55584,-0.231655,0.678736,749.351,4.40526,28.3605,0,0,-1.68791,48.3433,-45.2002,107.959,380.909,571.191,463.361,393.018,393.018,393.018,92.2577,-50.8735,90.4816,366.006,495.967,85.5951,209.819,209.819,209.819,-89.0864,0.276158,121.291,0.303842,-0.712553,7.72207,-152.699,-52.8237,-51.3968,69.9031,-8.9746,-24.5371,-4.01104,0.993571,-3.65465,772.856,222.706,36.1887,0,0,-1.34908,85.2813,-10.3321,-2.34578,4.17393,0.0892343,-5.65963,1122.75,-105.138,-30.8602,0,0,-2.291,3.09727,7.26353,78.7163,4.05929,-15.8973,-92.2177,-28.7144,19.7043,107.619,455.117,375.756,97.6649,401.036,401.036,401.036,92.2577,-50.8735,90.4815,329.787,555.732,86.2178,69.9396,69.9396,69.9396,-9.0634,15.9188,92.0898,620.047,264.817,673.165,296.532,296.532,296.532,26.3062,0,0,26.7409,1.66733,-9.94371,8.25173,0.0472677,1.91558,824.02,-31.895,70.4467,0,0,-1.43261,20.2335,-51.9543,94.1484,856.561,541.186,414.728,376.421,376.421,376.421,42.8017,-74.5543,50.6671,865.073,471.754,70.0673,219.1,219.1,219.1,-74.7331,-14.5313,60.0238,-0.509694,-0.662595,8.59462,-378.375,-25.3819,58.0702,64.0806,-18.3752,19.2259,-4.03849,1.82063,-4.60991,735.827,-206.971,7.90892,0,0,-1.34663,82.1019,31.1532,-3.78292,5.05811,-0.545027,-6.05758,1193.85,-0.604647,4.45846,0,0,-2.73298,-5.19566,-6.75428,87.6108,4.05929,15.8973,92.2177,-19.5752,30.693,69.0474,778.351,345.664,104.363,354.964,354.963,354.964,42.8018,-74.5543,50.6671,900.225,535.019,60.4585,73.0334,73.0335,73.0334
742,0,30.2662,0,0,30.8731,1.34664,-10.8403,7.66966,-0.206466,0.540799,749.187,2.15309,31.6467,0,0,-1.63828,48.6215,-45.242,107.605,380.749,571.419,461.258,392.685,392.685,392.685,92.6045,-51.0949,90.3935,366.255,495.362,85.6925,209.819,209.819,209.819,-88.4353,-0.392372,121.376,0.265284,-0.622534,7.83468,-182.037,-64.6469,-52.3627,70.2441,-9.1091,-24.2154,-4.03157,0.973354,-3.61705,791.265,220.406,38.9505,0,0,-1.39498,85.7443,-10.0077,-2.39736,4.17264,0.100385,-5.72572,1116.63,-105.078,-30.8948,0,0,-2.19515,2.70422,6.34591,79.8642,4.02977,-15.993,-92.1517,-28.941,19.7697,107.503,455.557,375.201,96.9158,400.366,400.366,400.366,92.6045,-51.095,90.3935,329.95,555.074,86.7251,69.9396,69.9396,69.9396,-9.16922,15.9649,92.0161,620.1,264.292,669.535,296.532,296.532,296.532,26.7306,0,0,27.1474,1.59385,-9.63454,8.3447,0.0147728,1.81729,824.709,-35.0761,73.6645,0,0,-1.39225,20.2373,-52.3365,94.1099,857.503,541.502,412.867,376.329,376.329,376.329,42.9282,-74.727,50.5198,865.201,471.748,69.9909,219.1,219.1,219.1,-75.1771,-14.0732,60.0409,-0.493894,-0.577342,8.67136,-400.658,-22.7092,58.3651,64.4937,-18.4251,19.4351,-4.07935,1.8678,-4.58271,763.772,-221.318,4.92543,0,0,-1.3937,82.6871,31.404,-3.73217,5.05785,-0.53835,-6.11508,1188.08,-2.67759,5.64545,0,0,-2.61784,-5.0346,-5.88524,88.3931,4.02977,15.993,92.1517,-19.6645,30.8546,68.6756,778.349,345.591,103.722,354.383,354.382,354.383,42.9282,-74.727,50.5198,900.413,535.024,60.6587,73.0335,73.0335,73.0335
743,0,30.7751,0,0,31.4113,1.38389,-10.9749,7.78473,-0.178553,0.411548,749.399,0.101582,34.8439,0,0,-1.57813,48.895,-45.2972,107.275,380.591,571.643,459.254,392.351,392.351,392.351,92.9335,-51.3139,90.3092,366.497,494.776,85.7801,209.819,209.819,209.819,-87.813,-1.03585,121.454,0.23279,-0.537304,7.94848,-210.287,-75.7293,-52.8084,70.5918,-9.24462,-23.9188,-4.06888,0.961046,-3.5858,814.436,220.815,40.1776,0,0,-1.44953,86.1996,-9.71072,-2.43295,4.17504,0.114237,-5.80117,1112.48,-103.557,-30.9017,0,0,-2.12342,2.37299,5.4771,81.0243,3.99914,-16.0944,-92.0859,-29.1597,19.8308,107.383,455.973,374.659,96.1935,399.749,399.749,399.749,92.9334,-51.3139,90.3093,330.113,554.438,87.2053,69.9396,69.9396,69.9396,-9.28027,16.0146,91.9421,620.157,263.77,666.001,296.532,296.532,296.532,27.1368,0,0,27.5349,1.51986,-9.32254,8.43427,-0.0161117,1.72619,825.768,-38.2127,76.6287,0,0,-1.34455,20.2273,-52.7198,94.0908,858.453,541.78,411.082,376.232,376.232,376.232,43.0522,-74.8907,50.3802,865.326,471.756,69.915,219.1,219.1,219.1,-75.6006,-13.6351,60.0596,-0.479682,-0.498868,8.74585,-421.325,-20.5508,58.5274,64.9061,-18.4754,19.6627,-4.11997,1.9188,-4.55865,791.565,-236.741,1.88685,0,0,-1.43831,83.2544,31.6745,-3.68798,5.05936,-0.531361,-6.17375,1183.03,-4.62325,6.71119,0,0,-2.5153,-4.88973,-5.0853,89.1524,3.99914,16.0944,92.0859,-19.7465,31.0089,68.3063,778.357,345.53,103.105,353.82,353.82,353.82,43.0522,-74.8907,50.3802,900.59,535.044,60.8477,73.0334,73.0335,73.0334
744,0,31.2594,0,0,31.9251,1.42101,-11.109,7.89364,-0.148374,0.294448,749.611,-1.73281,37.886,0,0,-1.50833,49.1649,-45.3692,106.97,380.429,571.875,457.364,392.017,392.017,392.017,93.2403,-51.5278,90.2309,366.728,494.213,85.8586,209.819,209.819,209.819,-87.2272,-1.64695,121.526,0.207447,-0.459574,8.05598,-236.592,-85.6879,-52.7129,70.946,-9.38065,-23.6507,-4.11735,0.956307,-3.55948,840.116,223.609,39.771,0,0,-1.50605,86.6498,-9.44501,-2.45172,4.18031,0.130972,-5.87867,1110.24,-100.423,-30.8962,0,0,-2.0719,2.11465,4.68475,82.12,3.96825,-16.1992,-92.0209,-29.3707,19.8876,107.255,456.359,374.133,95.5094,399.189,399.189,399.189,93.2403,-51.5278,90.2309,330.274,553.829,87.654,69.9396,69.9396,69.9396,-9.39416,16.0669,91.8688,620.218,263.254,662.567,296.532,296.532,296.532,27.5224,0,0,27.9015,1.44534,-9.00769,8.51507,-0.0447626,1.64398,826.809,-41.2563,79.2943,0,0,-1.29017,20.2046,-53.1047,94.0888,859.411,542.029,409.383,376.126,376.126,376.126,43.1722,-75.044,50.2488,865.448,471.781,69.8403,219.1,219.1,219.1,-75.9997,-13.2208,60.079,-0.4675,-0.429419,8.81295,-439.704,-19.0129,58.5618,65.3166,-18.5277,19.9069,-4.15736,1.97221,-4.53637,817.826,-252.6,-1.15524,0,0,-1.47687,83.8054,31.9628,-3.64944,5.06185,-0.523539,-6.2285,1178.69,-6.50345,7.65667,0,0,-2.42312,-4.76555,-4.37736,89.8364,3.96825,16.1992,92.0209,-19.821,31.1559,67.9391,778.374,345.487,102.52,353.276,353.277,353.277,43.1722,-75.0439,50.2488,900.76,535.081,61.0234,73.0334,73.0334,73.0334
745,0,31.716,0,0,32.4114,1.45824,-11.2433,7.98971,-0.116789,0.192938,749.482,-3.35397,40.6999,0,0,-1.4301,49.4316,-45.4605,106.693,380.261,572.123,455.6,391.686,391.686,391.686,93.5219,-51.7347,90.1603,366.946,493.676,85.9286,209.819,209.819,209.819,-86.6846,-2.21975,121.592,0.19002,-0.392285,8.15032,-260.139,-94.1827,-52.1014,71.3058,-9.51652,-23.4131,-4.17085,0.95829,-3.53709,865.757,228.263,37.7776,0,0,-1.55753,87.0969,-9.21311,-2.45338,4.18801,0.150425,-5.95099,1109.99,-95.6881,-30.9108,0,0,-2.03679,1.937,3.99883,83.0818,3.93787,-16.3054,-91.9572,-29.5744,19.9403,107.12,456.715,373.628,94.8729,398.692,398.692,398.692,93.5219,-51.7347,90.1603,330.431,553.251,88.0676,69.9396,69.9396,69.9396,-9.50856,16.1208,91.7966,620.281,262.747,659.234,296.532,296.532,296.532,27.8858,0,0,28.2455,1.37034,-8.69021,8.58247,-0.070522,1.57229,827.491,-44.1703,81.6242,0,0,-1.23009,20.1705,-53.4912,94.1009,860.377,542.253,407.773,376.01,376.01,376.01,43.2869,-75.1855,50.1259,865.568,471.827,69.7679,219.1,219.1,219.1,-76.3715,-12.8327,60.0983,-0.457719,-0.37112,8.86825,-455.219,-18.181,58.4879,65.724,-18.5832,20.1655,-4.18864,2.02656,-4.51484,841.179,-268.231,-4.11534,0,0,-1.50592,84.3411,32.2663,-3.61561,5.06474,-0.514362,-6.27472,1175.09,-8.41196,8.4812,0,0,-2.3393,-4.66584,-3.78307,90.4001,3.93787,16.3054,91.9572,-19.8882,31.2954,67.5738,778.402,345.467,101.971,352.754,352.754,352.754,43.2869,-75.1855,50.1259,900.922,535.139,61.1849,73.0334,73.0334,73.0334
746,0,32.1426,0,0,32.8677,1.49575,-11.3785,8.0678,-0.0850255,0.109863,748.746,-4.78376,43.2156,0,0,-1.34497,49.6954,-45.5726,106.445,380.085,572.395,453.971,391.358,391.358,391.358,93.7759,-51.9327,90.0989,367.151,493.17,85.9908,209.819,209.819,209.819,-86.1897,-2.74979,121.65,0.180715,-0.338127,8.22628,-280.283,-100.978,-51.0531,71.6698,-9.65146,-23.2077,-4.22386,0.965675,-3.51813,888.971,234.085,34.4281,0,0,-1.59741,87.5418,-9.01645,-2.43821,4.19808,0.172011,-6.01204,1111.87,-89.5683,-30.9905,0,0,-2.01449,1.84215,3.44676,83.8561,3.90873,-16.4109,-91.8952,-29.7711,19.9888,106.977,457.038,373.147,94.2914,398.259,398.259,398.259,93.7758,-51.9327,90.0989,330.581,552.708,88.4438,69.9396,69.9396,69.9396,-9.6212,16.1752,91.7263,620.344,262.252,656.007,296.532,296.532,296.532,28.226,0,0,28.566,1.29495,-8.37054,8.63307,-0.0927382,1.5124,827.539,-46.9328,83.5949,0,0,-1.16551,20.1264,-53.8788,94.1239,861.35,542.458,406.259,375.881,375.881,375.881,43.3953,-75.3146,50.0115,865.687,471.894,69.6985,219.1,219.1,219.1,-76.7143,-12.4726,60.1168,-0.450527,-0.325686,8.9085,-467.459,-18.1011,58.3462,66.1266,-18.643,20.4353,-4.21145,2.08051,-4.49337,860.43,-283.053,-6.86724,0,0,-1.52259,84.8623,32.5817,-3.58559,5.06772,-0.503308,-6.30878,1172.34,-10.4807,9.1842,0,0,-2.26204,-4.59253,-3.31994,90.8104,3.90873,16.4109,91.8952,-19.9481,31.4275,67.2104,778.439,345.472,101.462,352.255,352.255,352.255,43.3953,-75.3146,50.0114,901.078,535.218,61.3316,73.0334,73.0335,73.0334
